대표식품 코드,대표 식품명,관련현대병증,처방 (현대어)
100392,곤약,각혈,성병자
100392,곤약,혈뇨,강밀탕
100392,곤약,이질,우유탕
100392,곤약,후각 상실증,양폐산
100392,곤약,전신쇠약;영양실조;저체중,우유
100392,곤약,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100392,곤약,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100392,곤약,이질,생강
100392,곤약,발열,파
100392,곤약,발열,파
100392,곤약,이질,우유탕
100392,곤약,두통,파
100392,곤약,기침,소자전
100392,곤약,항문출혈,후박전
100392,곤약,전신쇠약;식욕부진;영양실조;저체중,돼지간
100392,곤약,색땀증,율초즙방
100393,곤쟁이,이질,무
100393,곤쟁이,이질,무
100395,곤쟁이젓,이질,무
100396,곤쟁이젓김치,자궁 출혈,후박전
100396,곤쟁이젓김치,이질,무
100396,곤쟁이젓김치,궤양성 대장염;감염성 만성장관(感染性慢性腸管) Ameba症 만성 세균성이질(細菌性痢疾),매실
100396,곤쟁이젓김치,감기초기,파
100396,곤쟁이젓김치,감기;두통,파
100396,곤쟁이젓김치,이질,생강
100396,곤쟁이젓김치,변비;소변량 감소;배뇨곤란,매실
100396,곤쟁이젓김치,병원성 미생물,마늘
100396,곤쟁이젓김치,혈뇨,강밀탕
100396,곤쟁이젓김치,후각 상실증,양폐산
100396,곤쟁이젓김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100396,곤쟁이젓김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100396,곤쟁이젓김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100396,곤쟁이젓김치,이질,파
100396,곤쟁이젓김치,이질,파
100396,곤쟁이젓김치,이질,생강
100396,곤쟁이젓김치,발열,파
100396,곤쟁이젓김치,발열,파
100396,곤쟁이젓김치,두통,파
100396,곤쟁이젓김치,항문출혈,후박전
100396,곤쟁이젓김치,자궁 출혈,후박전
100396,곤쟁이젓김치,이질,무
100396,곤쟁이젓김치,궤양성 대장염;감염성 만성장관(感染性慢性腸管) Ameba症 만성 세균성이질(細菌性痢疾),매실
100396,곤쟁이젓김치,감기초기,파
100396,곤쟁이젓김치,감기;두통,파
100396,곤쟁이젓김치,이질,생강
100396,곤쟁이젓김치,변비;소변량 감소;배뇨곤란,매실
100396,곤쟁이젓김치,병원성 미생물,마늘
100396,곤쟁이젓김치,혈뇨,강밀탕
100396,곤쟁이젓김치,후각 상실증,양폐산
100396,곤쟁이젓김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100396,곤쟁이젓김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100396,곤쟁이젓김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100396,곤쟁이젓김치,이질,파
100396,곤쟁이젓김치,이질,파
100396,곤쟁이젓김치,이질,생강
100396,곤쟁이젓김치,발열,파
100396,곤쟁이젓김치,발열,파
100396,곤쟁이젓김치,두통,파
100396,곤쟁이젓김치,항문출혈,후박전
100396,곤쟁이젓김치,자궁 출혈,후박전
100396,곤쟁이젓김치,이질,무
100396,곤쟁이젓김치,궤양성 대장염;감염성 만성장관(感染性慢性腸管) Ameba症 만성 세균성이질(細菌性痢疾),매실
100396,곤쟁이젓김치,감기초기,파
100396,곤쟁이젓김치,감기;두통,파
100396,곤쟁이젓김치,이질,생강
100396,곤쟁이젓김치,변비;소변량 감소;배뇨곤란,매실
100396,곤쟁이젓김치,병원성 미생물,마늘
100396,곤쟁이젓김치,혈뇨,강밀탕
100396,곤쟁이젓김치,후각 상실증,양폐산
100396,곤쟁이젓김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100396,곤쟁이젓김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100396,곤쟁이젓김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100396,곤쟁이젓김치,이질,파
100396,곤쟁이젓김치,이질,파
100396,곤쟁이젓김치,이질,생강
100396,곤쟁이젓김치,발열,파
100396,곤쟁이젓김치,발열,파
100396,곤쟁이젓김치,두통,파
100396,곤쟁이젓김치,항문출혈,후박전
100397,곤쟁이젓깍두기,이질,무
100397,곤쟁이젓깍두기,감기초기,파
100397,곤쟁이젓깍두기,감기;두통,파
100397,곤쟁이젓깍두기,병원성 미생물,마늘
100397,곤쟁이젓깍두기,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100397,곤쟁이젓깍두기,이질,파
100397,곤쟁이젓깍두기,이질,파
100397,곤쟁이젓깍두기,발열,파
100397,곤쟁이젓깍두기,발열,파
100397,곤쟁이젓깍두기,두통,파
100399,곤포죽,비만;과체중,다시마
100400,골무떡,농혈적 이질,꿀
100400,골무떡,이질,무
100400,골무떡,이질,달걀
100400,골무떡,이질,달걀
100400,골무떡,이질,달걀
100400,골무떡,이질,꿀
100400,골무떡,토혈;비출혈,우즙산
100400,골무떡,몽정,오미자고
100400,골무떡,토혈,오신탕
100400,골무떡,혈뇨,강밀탕
100400,골무떡,이질,달걀
100400,골무떡,이질,달걀
100400,골무떡,이질,달걀
100400,골무떡,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),쇠비름
100400,골무떡,유정,오미자고
100400,골무떡,설사,질경이
100400,골무떡,이질,팥
100400,골무떡,식욕부진,비전삼선고
100402,골스프,비만;과체중,다시마
100402,골스프,이질,무
100403,골전,기생충,참기름
100403,골전,이질,달걀
100403,골전,이질,달걀
100403,골전,이질,달걀
100403,골전,인두염,달걀
100403,골전,이질,달걀
100403,골전,이질,달걀
100403,골전,이질,달걀
100403,골전,기생충,참기름
100403,골전,구역,산부추죽
100403,골전,농양,참기름
100403,골전,농양,참기름
100403,골전,등쪽 종기증,참기름
100403,골전,인두염,달걀
100403,골전,기생충,참기름
100403,골전,이질,달걀
100403,골전,이질,달걀
100403,골전,이질,달걀
100403,골전,인두염,달걀
100403,골전,이질,달걀
100403,골전,이질,달걀
100403,골전,이질,달걀
100403,골전,기생충,참기름
100403,골전,구역,산부추죽
100403,골전,인두염,달걀
100403,골전,기생충,참기름
100403,골전,이질,달걀
100403,골전,이질,달걀
100403,골전,이질,달걀
100403,골전,인두염,달걀
100403,골전,이질,달걀
100403,골전,이질,달걀
100403,골전,이질,달걀
100403,골전,기생충,참기름
100403,골전,구역,산부추죽
100403,골전,인두염,달걀
100403,골전,기생충,참기름
100403,골전,이질,달걀
100403,골전,이질,달걀
100403,골전,이질,달걀
100403,골전,인두염,달걀
100403,골전,이질,달걀
100403,골전,이질,달걀
100403,골전,이질,달걀
100403,골전,기생충,참기름
100403,골전,구역,산부추죽
100403,골전,농양,참기름
100403,골전,농양,참기름
100403,골전,등쪽 종기증,참기름
100403,골전,인두염,달걀
100405,골조치,감기초기,파
100405,골조치,감기;두통,파
100405,골조치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100405,골조치,이질,파
100405,골조치,이질,파
100405,골조치,발열,파
100405,골조치,발열,파
100405,골조치,두통,파
100406,골탕,기생충,참기름
100406,골탕,이질,무
100406,골탕,이질,달걀
100406,골탕,이질,달걀
100406,골탕,이질,달걀
100406,골탕,감기초기,파
100406,골탕,감기;두통,파
100406,골탕,변비;소변량 감소;배뇨곤란,미나리
100406,골탕,인두염,달걀
100406,골탕,이질,달걀
100406,골탕,이질,달걀
100406,골탕,이질,달걀
100406,골탕,질분비물,미나리
100406,골탕,기생충,참기름
100406,골탕,구역,산부추죽
100406,골탕,전신쇠약;영양실조;저체중,잣
100406,골탕,성기 부정 출혈,미나리
100406,골탕,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100406,골탕,이질,파
100406,골탕,이질,파
100406,골탕,발열,파
100406,골탕,발열,파
100406,골탕,인두염,달걀
100406,골탕,두통,파
100406,골탕,기생충,참기름
100406,골탕,이질,달걀
100406,골탕,이질,달걀
100406,골탕,이질,달걀
100406,골탕,감기초기,파
100406,골탕,감기;두통,파
100406,골탕,인두염,달걀
100406,골탕,이질,달걀
100406,골탕,이질,달걀
100406,골탕,이질,달걀
100406,골탕,기생충,참기름
100406,골탕,구역,산부추죽
100406,골탕,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100406,골탕,이질,파
100406,골탕,이질,파
100406,골탕,발열,파
100406,골탕,발열,파
100406,골탕,인두염,달걀
100406,골탕,두통,파
100406,골탕,기생충,참기름
100406,골탕,이질,달걀
100406,골탕,이질,달걀
100406,골탕,이질,달걀
100406,골탕,감기초기,파
100406,골탕,감기;두통,파
100406,골탕,인두염,달걀
100406,골탕,이질,달걀
100406,골탕,이질,달걀
100406,골탕,이질,달걀
100406,골탕,기생충,참기름
100406,골탕,구역,산부추죽
100406,골탕,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100406,골탕,이질,파
100406,골탕,이질,파
100406,골탕,발열,파
100406,골탕,발열,파
100406,골탕,인두염,달걀
100406,골탕,두통,파
100406,골탕,기생충,참기름
100406,골탕,이질,달걀
100406,골탕,이질,달걀
100406,골탕,이질,달걀
100406,골탕,인두염,달걀
100406,골탕,이질,달걀
100406,골탕,이질,달걀
100406,골탕,이질,달걀
100406,골탕,기생충,참기름
100406,골탕,구역,산부추죽
100406,골탕,인두염,달걀
100406,골탕,기생충,참기름
100406,골탕,이질,달걀
100406,골탕,이질,달걀
100406,골탕,이질,달걀
100406,골탕,인두염,달걀
100406,골탕,이질,달걀
100406,골탕,이질,달걀
100406,골탕,이질,달걀
100406,골탕,기생충,참기름
100406,골탕,구역,산부추죽
100406,골탕,인두염,달걀
100406,골탕,감기초기,파
100406,골탕,감기;두통,파
100406,골탕,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100406,골탕,이질,파
100406,골탕,이질,파
100406,골탕,발열,파
100406,골탕,발열,파
100406,골탕,두통,파
100406,골탕,기생충,참기름
100406,골탕,이질,달걀
100406,골탕,이질,달걀
100406,골탕,이질,달걀
100406,골탕,감기초기,파
100406,골탕,감기;두통,파
100406,골탕,인두염,달걀
100406,골탕,이질,달걀
100406,골탕,이질,달걀
100406,골탕,이질,달걀
100406,골탕,기생충,참기름
100406,골탕,구역,산부추죽
100406,골탕,농양,참기름
100406,골탕,농양,참기름
100406,골탕,등쪽 종기증,참기름
100406,골탕,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100406,골탕,이질,파
100406,골탕,이질,파
100406,골탕,발열,파
100406,골탕,발열,파
100406,골탕,인두염,달걀
100406,골탕,두통,파
100406,골탕,기생충,참기름
100406,골탕,이질,달걀
100406,골탕,이질,달걀
100406,골탕,이질,달걀
100406,골탕,감기초기,파
100406,골탕,감기;두통,파
100406,골탕,인두염,달걀
100406,골탕,이질,달걀
100406,골탕,이질,달걀
100406,골탕,이질,달걀
100406,골탕,기생충,참기름
100406,골탕,구역,산부추죽
100406,골탕,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100406,골탕,이질,파
100406,골탕,이질,파
100406,골탕,발열,파
100406,골탕,발열,파
100406,골탕,인두염,달걀
100406,골탕,두통,파
100406,골탕,기생충,참기름
100406,골탕,이질,달걀
100406,골탕,이질,달걀
100406,골탕,이질,달걀
100406,골탕,인두염,달걀
100406,골탕,이질,달걀
100406,골탕,이질,달걀
100406,골탕,이질,달걀
100406,골탕,기생충,참기름
100406,골탕,구역,산부추죽
100406,골탕,인두염,달걀
100406,골탕,감기초기,파
100406,골탕,감기;두통,파
100406,골탕,병원성 미생물,마늘
100406,골탕,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100406,골탕,이질,파
100406,골탕,이질,파
100406,골탕,발열,파
100406,골탕,발열,파
100406,골탕,두통,파
100407,곰,이질,무
100407,곰,감기초기,파
100407,곰,감기;두통,파
100407,곰,병원성 미생물,마늘
100407,곰,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100407,곰,이질,파
100407,곰,이질,파
100407,곰,발열,파
100407,곰,발열,파
100407,곰,두통,파
100410,곰국,이질,무
100410,곰국,감기초기,파
100410,곰국,감기;두통,파
100410,곰국,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100410,곰국,이질,파
100410,곰국,이질,파
100410,곰국,발열,파
100410,곰국,발열,파
100410,곰국,두통,파
100410,곰국,이질,무
100410,곰국,이질,무
100410,곰국,이질,무
100410,곰국,감기초기,파
100410,곰국,감기;두통,파
100410,곰국,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
